31568	1	1	0
30734	1	1	0
31227	1	0	0
31224	1	0	0
31139	1	0	0
34076	1	0	0
32479	1	1	0
32985	1	0	1
30284	0	0	0
30072	1	0	0
34098	1	0	0
33818	1	1	0
34138	1	1	0
34165	1	1	0
30974	1	0	1
33150	1	1	0
30574	1	1	0
32162	1	0	0
32904	1	1	0
31484	1	0	0
31961	1	1	0
31616	1	1	0
31027	1	0	1
31231	1	1	1
33327	1	0	0
31276	1	0	0
33238	1	0	0
31004	1	0	0
34187	1	0	0
34421	1	0	0
34441	1	0	0
33715	0	0	0
31820	1	1	0
32578	1	0	0
32716	1	0	0
33494	1	0	0
32949	1	1	0
33195	1	0	0
33561	1	0	0
30424	1	0	0
31576	1	0	0
30576	1	0	0
33935	1	0	0
32669	1	1	0
34116	1	0	1
32847	1	1	0
32871	1	1	0
31278	1	0	1
30145	1	0	0
33504	1	1	0
32754	0	0	0
34570	1	0	0
30137	1	0	1
32921	0	0	0
33417	1	0	1
30646	1	1	0
31107	1	1	0
33964	1	1	1
33025	1	0	0
32653	0	0	0
32084	1	1	1
31833	1	0	0
30088	1	0	1
32698	0	0	0
33231	1	0	1
31549	1	0	0
33071	1	0	1
33237	1	0	0
34525	0	0	0
31574	1	0	1
33918	1	0	1
34017	1	0	1
34459	1	1	0
34560	1	0	0
30252	1	0	0
34433	1	0	0
34245	1	0	0
30691	1	1	1
31595	1	0	0
30537	1	0	0
31438	1	1	0
31804	1	1	0
32767	1	1	1
30614	1	0	0
32023	1	0	0
34196	1	1	0
31099	1	0	0
34228	1	0	0
32212	0	0	0
31570	1	0	1
31647	1	0	0
32687	1	0	1
34202	1	0	1
33771	1	0	0
32744	1	0	1
33595	1	0	0
32520	1	1	0
34527	1	0	0
32438	1	1	0
32537	1	0	0
31978	0	0	0
34020	1	0	1
33438	1	0	0
33865	1	1	0
32151	0	0	0
34388	0	0	0
30700	1	0	0
32697	1	1	0
30146	1	0	1
31066	1	0	0
31330	1	0	0
31565	1	0	1
33974	1	0	0
33016	0	0	0
33481	1	0	1
30848	1	1	0
31857	1	0	1
33553	1	0	0
30303	1	1	0
32726	1	1	0
34511	1	1	0
30552	1	0	1
31262	0	0	0
33784	1	0	1
31654	1	0	0
33883	0	0	0
30651	0	0	0
31729	1	0	0
32971	1	1	0
30800	1	1	0
30745	0	0	0
30392	1	1	0
30302	1	0	0
32249	1	0	0
32202	1	1	0
34289	0	0	0
34110	1	1	0
30165	1	1	0
30759	1	0	1
31140	0	0	0
31602	1	0	1
33642	0	0	0
33718	1	0	0
31615	1	1	0
32078	1	0	0
32571	0	0	0
32172	1	0	0
30981	1	1	0
32168	1	1	0
31522	1	1	0
34261	1	0	1
33199	1	0	0
33860	1	0	1
30766	1	0	1
33606	1	1	0
30372	1	0	0
31172	1	1	0
31992	1	0	0
33523	1	0	0
34405	1	1	0
31444	1	0	1
30777	1	0	0
32401	1	1	1
33243	1	1	0
32608	1	1	1
34359	0	0	0
31056	1	0	1
34374	1	0	0
30176	1	1	0
30420	1	0	0
32386	1	0	0
34426	1	1	0
30852	0	0	0
30950	1	0	0
33043	1	1	0
31223	1	0	0
33055	0	0	0
32705	1	0	1
31176	1	1	0
30544	1	0	0
31012	0	0	0
30993	1	1	1
32742	1	1	0
33278	1	1	0
30001	1	0	0
32444	0	0	0
34198	1	1	0
32844	1	0	0
31591	1	1	0
33469	1	0	1
30092	1	0	0
32701	1	0	1
34379	0	0	0
31788	1	1	1
31331	1	0	0
30353	1	1	0
