30344	0
30466	0
31084	0
34552	1
32538	1
32951	0
33564	0
31367	1
34047	0
33491	1
33064	1
32025	1
31184	1
30102	1
31454	0
32070	0
31241	0
30333	0
31923	0
31966	0
30277	0
31477	0
33750	0
31311	0
32895	1
32600	0
33630	1
31698	0
30561	0
33567	1
33796	0
33050	1
34377	1
30752	1
33470	0
30338	0
32228	0
30111	1
30131	1
34140	0
32679	0
30757	0
32433	1
33084	0
30685	0
34515	1
33370	1
33116	0
34339	1
34330	0
33863	1
33042	1
33384	0
32008	1
33661	0
34304	0
33647	0
34204	1
32618	0
33739	0
32216	0
30719	1
32410	0
33952	0
31271	0
33855	0
32235	0
33051	1
33968	0
32178	0
30029	0
33371	0
33414	0
31826	1
33572	1
31791	1
32287	0
30828	1
32918	0
30815	1
32905	1
31711	1
33993	1
30122	0
31077	0
30030	1
32373	0
32240	1
30256	0
32993	1
30130	0
30840	0
33107	1
32821	1
33756	0
30454	1
32923	0
32153	1
33671	0
32125	0
33730	0
33998	1
33710	0
30602	0
30876	0
33977	1
32521	1
31903	0
30358	0
34127	0
34578	0
34045	1
30057	0
32362	0
32130	1
33987	0
30299	1
31118	0
33162	1
32474	1
34523	0
32461	1
32546	0
32316	0
31413	1
34244	0
31661	0
30617	0
30559	1
34439	1
31213	1
30740	0
32567	1
32372	1
34224	1
31370	0
31918	0
34347	0
32789	1
34364	1
33839	0
34381	0
32768	0
33551	0
30394	0
30178	1
33361	0
31771	1
30965	0
34437	0
32605	1
31144	1
31997	0
30587	1
32747	1
33441	1
34236	0
33057	0
33076	1
33406	1
32003	0
34208	1
33894	1
32341	1
32721	1
33226	1
33440	1
33591	0
34411	0
30451	0
32509	0
33105	1
30860	1
30911	0
31202	0
33511	1
31050	1
31078	0
30584	0
32098	0
30470	0
31102	1
31926	1
32934	0
33344	1
33516	0
33599	0
33030	0
30162	1
32841	0
30872	0
31264	1
30268	0
30594	1
30070	0
32919	0
31483	0
32852	0
32330	0
32443	1
30305	0
30975	1
31750	0
32756	0
32184	0
32128	1
31873	0
33931	0
33766	0
31204	0
33311	0
34275	1
33787	0
30334	0
33122	0
30113	1
34593	0
30841	0
33569	1
33554	1
31552	0
31321	1
34091	0
31963	1
31938	0
31827	0
32535	0
30182	0
31989	1
33191	1
32248	0
30084	0
31430	1
30450	1
30506	1
33997	1
31806	1
33544	0
33013	0
31474	0
33518	0
30634	1
31033	1
30315	1
31556	1
33169	1
34063	1
32624	1
31728	0
32551	0
30858	1
33669	1
33375	1
30718	0
30906	0
32377	1
33496	1
30814	1
31494	0
34156	0
30920	1
30016	1
31214	1
32599	1
33217	1
32352	1
33415	1
34351	0
34526	0
33330	1
30789	1
34471	0
31117	1
33168	1
33142	1
33334	1
30080	0
33159	1
32898	0
32214	0
31671	0
32552	0
31660	0
31217	1
30199	0
34521	1
34586	1
32644	1
30553	1
32603	0
34489	0
32389	0
30695	0
34120	1
31677	0
32165	0
33366	0
30192	1
32445	1
32983	0
33698	1
33720	0
30208	1
32233	1
32585	0
30494	1
33047	0
30324	0
32994	1
34107	0
34166	0
31767	0
33657	1
34321	1
30618	0
31993	0
33732	0
33989	0
33074	1
34121	0
32478	0
30822	0
31270	0
30761	0
32250	1
31741	1
31354	1
31295	1
31658	1
30672	0
32790	0
30005	1
34201	1
30642	0
30622	0
34392	0
33738	0
34250	0
34268	0
31932	0
30190	1
33946	1
33922	0
30826	1
33795	0
30681	1
33753	1
34039	0
33877	1
30925	1
32729	1
32384	0
31051	1
31190	0
32504	1
33552	0
33108	0
30856	1
33832	0
33949	1
30380	1
31308	0
33556	1
34545	0
32395	0
33979	0
30508	1
33070	0
31186	0
32050	0
34585	0
30699	1
32447	0
33788	1
31470	1
33397	0
32516	0
31375	0
34028	0
32614	1
32946	0
32969	0
33649	0
34153	0
30281	0
31371	0
30670	0
30486	0
32312	0
34356	0
32568	1
34455	0
30801	1
31902	0
31384	1
34524	1
30355	1
32320	0
32306	0
34199	1
31962	0
33110	1
30459	0
31663	1
34301	1
30987	1
31379	0
33584	1
33535	0
34383	0
32135	0
32116	1
31766	1
34536	1
33712	1
